uniqueidentifier,amount,date
mandiri-23fc6006-2100-4b8d-9088-647c8885bfc4,476000.00,2024-10-28
mandiri-7ccbc194-2f43-47d6-be42-8b0428bb6a5f,416000.00,2024-10-29
mandiri-f0d98756-73bb-4246-88b3-1c5f904d91c2,-54000.00,2024-11-02
mandiri-f1bcd95e-a5df-4b3c-9899-120aa758b008,245000.00,2024-10-28
mandiri-c12fb6cb-2878-41f6-9b7d-e469ebcdc6bf,815000.00,2024-11-01
mandiri-e1234f60-f489-40fd-b0e2-5d57e8563331,-2000.00,2024-11-01
mandiri-cc89bd69-eb86-4798-91a7-85d2a658d67b,-388000.00,2024-11-01
mandiri-97ca649a-67cd-4d92-9c63-215d197e79cc,511000.00,2024-10-29
mandiri-d590b4c5-f8be-435b-9414-13885ec1c895,-836000.00,2024-10-28
mandiri-dcc7b893-85aa-4706-b04a-acc1ca4c7016,527000.00,2024-11-01
mandiri-66dfbf0c-c817-4a93-8801-5daac32f7af9,77000.00,2024-10-30
mandiri-6859adfb-bfa5-48af-b599-ffd4d6630412,-285000.00,2024-11-03
mandiri-f05a8123-6dc0-4d0d-a2f6-5b1acdc88fb0,-503000.00,2024-11-02
mandiri-30e595b0-5663-4860-b407-f6b63553298d,548000.00,2024-10-29
mandiri-f801d5e5-a082-49af-8241-f1fdfd6153d3,639000.00,2024-10-29
mandiri-116f0d28-51ce-4e64-b9ea-c322f8543e14,-827000.00,2024-11-01
mandiri-60bc4bf3-18f4-40fe-95be-276d5f98a32e,93000.00,2024-11-03
mandiri-80582add-1112-4ae0-a0de-1c0d350fdd84,-922000.00,2024-11-03
mandiri-2aea6790-9d17-4644-a281-11f1d7075d27,-896000.00,2024-10-31
mandiri-e78dfd6d-42ae-4528-a197-915056a6c559,-370000.00,2024-10-28
mandiri-badf485c-ebf9-4eea-af1c-38c4e3ef2ec7,138000.00,2024-11-02
mandiri-9f95759d-7cb3-4f6f-9a41-aeada5806157,-863000.00,2024-10-28
mandiri-eaadcc7b-bdeb-4241-a440-01193c99c197,380000.00,2024-10-30
mandiri-61ce52fd-7352-443e-844f-956c526bd4b1,3000.00,2024-10-31
mandiri-2cb965b8-d73a-4d57-b33e-3c4c97406591,716000.00,2024-10-30
mandiri-2225d3ca-f474-495d-b9d9-b30516b73239,57000.00,2024-10-30
mandiri-dfb725a2-8b16-486e-a83b-68b15a72887e,698000.00,2024-11-03
mandiri-ea8e2aab-8a54-4d79-8eb4-b779af6b0f9b,704000.00,2024-10-31
mandiri-e1c0ec9b-b275-40d0-8042-dce200e88a4f,-377000.00,2024-11-02
mandiri-20871032-914b-40eb-84f6-d85acaff7c14,-585000.00,2024-10-29
mandiri-c9757097-5904-4a0e-837d-758765242af8,-40000.00,2024-11-02
mandiri-9392731e-0724-4153-8945-1281739b9f36,716000.00,2024-10-30
mandiri-d2fc2de7-24bf-4a66-8e66-615e610bd867,-271000.00,2024-11-03
mandiri-4b7a24e9-a97f-41ea-bb1d-b9b1ce019355,-754000.00,2024-11-01
mandiri-63667706-12f3-4f23-8384-a6b59a30b79b,983000.00,2024-11-01
mandiri-ac8f3d19-9a42-4b20-b0c3-398af92e3489,944000.00,2024-10-30
mandiri-ecde7f58-950e-4428-8ccd-74b487d4e3f9,-371000.00,2024-10-29
mandiri-603bf293-d8f5-4c6f-ad3c-bf7c7afe2dd8,866000.00,2024-10-28
mandiri-825044d6-a232-49f9-8a79-a73761a4de74,-839000.00,2024-11-02
mandiri-de129ca6-8655-4d25-9c8e-a4eb184b8cd6,-692000.00,2024-11-03
mandiri-26c02ff6-9d12-4589-9a10-a36e65b1aca3,185000.00,2024-10-29
mandiri-5a8c2ba1-e89a-4582-92c0-8105c10054ce,555000.00,2024-11-03
mandiri-ec901c45-2988-468e-9694-cf95ed0a3ab6,432000.00,2024-11-03
mandiri-bba768d0-3b1c-4917-9dee-20765a764d6c,155000.00,2024-11-02
mandiri-0d9f3dc1-7578-4897-a522-1295cb0665c3,-872000.00,2024-11-02
mandiri-965eff8b-36da-4685-beec-d1290221605b,-956000.00,2024-10-31
mandiri-e9cec348-6242-4c2e-8250-fb48fc90ffc0,-364000.00,2024-11-01
mandiri-2a94e414-dc55-493b-9220-be37ed96a6e4,834000.00,2024-11-01
mandiri-b2aabd30-d7df-49d1-a038-b487e08b42d1,876000.00,2024-10-29
mandiri-530faad7-f131-4ab8-b17c-8ef32f3a532f,-181000.00,2024-11-01
mandiri-fa311ac6-4b55-4a55-9ee2-c6f16bb1422f,-202000.00,2024-10-28
mandiri-9bde80ac-5b8f-4696-b10a-f80397999c90,-652000.00,2024-10-31
mandiri-f1a5ef9c-b4de-4579-8105-e835a9fea537,377000.00,2024-11-03
mandiri-4a8cbe12-f8df-425f-918b-a6522a6b7425,470000.00,2024-10-31
mandiri-d4759b77-4359-4a0d-b601-851b610471df,974000.00,2024-11-02
mandiri-99669e89-444b-4f7e-a2c2-7672562af438,356000.00,2024-11-03
mandiri-365ea634-02ae-4d0e-aada-13e38a601ff4,-875000.00,2024-11-01
mandiri-feac1a3b-c379-49cb-ad1b-abb71c7cfb85,406000.00,2024-11-02
mandiri-1648f057-ec54-466f-a28e-3396f1398ef2,-763000.00,2024-11-02
mandiri-ca6701bf-d008-43d4-9c4e-56acfb00aebb,194000.00,2024-11-04
mandiri-c76619d3-67e2-4bf8-bf24-76026e85c5d1,-60000.00,2024-10-28
mandiri-ff846dd3-28a9-437b-ad78-e63872a37d3d,359000.00,2024-11-02
mandiri-355fa5d0-b9e9-4843-b828-0f150c8f0f57,-323000.00,2024-10-28
mandiri-747c148b-22d0-4a37-8a71-1ff4691e6617,903000.00,2024-10-31
mandiri-6d36e516-51b6-4a6a-b79e-4769ca99a613,-325000.00,2024-11-03
mandiri-a3677915-d01f-4980-8949-c49d7bdd35e8,-915000.00,2024-10-28
mandiri-93624d90-884f-499e-811d-a75ec95e9dbf,-510000.00,2024-10-30
mandiri-471f39cb-573e-49a6-afff-d07a608f0553,-382000.00,2024-11-03
mandiri-115845c4-8d15-4d04-a7b1-5da37d52b0d6,-52000.00,2024-10-28
mandiri-e167c941-2589-459d-95a1-1fcfde2842a1,405000.00,2024-10-31
mandiri-41b6ce7e-fd26-46ec-9fc5-b336e0934c53,475000.00,2024-11-03
mandiri-69b5f798-3bc4-45f6-8e43-eae0ec547400,356000.00,2024-11-01
mandiri-6b8b48e7-38ab-4705-bbfb-148523d6143f,-206000.00,2024-10-28
mandiri-58dc25c1-2753-4eb0-bfb3-449bde83736a,-568000.00,2024-10-28
mandiri-a96a8537-c91b-4b71-b99e-0a3dc52b2c76,276000.00,2024-10-28
mandiri-9343cfdb-8e23-41aa-8744-09d92ccc7408,-640000.00,2024-11-01
mandiri-9296f81b-ec6e-4210-9c29-e138675e6c4b,-866000.00,2024-10-28
mandiri-5875d31c-c15b-4701-a8fd-b0f632467a9d,-235000.00,2024-11-03
mandiri-ecc1a2de-1817-4474-8759-2d35a5651148,804000.00,2024-10-29
mandiri-be96ab97-769c-4f78-bb8c-edd44623fed5,-585000.00,2024-10-31
mandiri-892fea9d-52a7-4475-b20f-bcffbb24c3ca,-9000.00,2024-10-29
mandiri-b33f35d1-d1b9-4b03-9b1e-a09c2941a9bb,768000.00,2024-10-29
mandiri-feb52457-00b1-4e0b-922d-a15111177e8a,-424000.00,2024-10-31
mandiri-ade58179-541b-4a60-971a-b4e41153de61,-448000.00,2024-11-03
mandiri-ddbbf71e-1088-4546-92ab-2dde4df2eaaf,-53000.00,2024-10-30
mandiri-58a340e9-9e90-4c25-aec2-d1634bb67a6b,916000.00,2024-10-28
mandiri-751587ce-0539-4e9a-92af-1004f957514c,238000.00,2024-10-29
mandiri-449aeced-795d-4445-9e08-36a031c294f4,293000.00,2024-11-01
mandiri-4fce94fd-7259-48ac-b8a7-f4962890b05c,-844000.00,2024-10-30
mandiri-f93a3daa-b0fc-4fb5-940e-20581de6e11e,-825000.00,2024-10-29
mandiri-9e042564-d943-47d1-b60b-cb82f127aa4c,-426000.00,2024-10-29
mandiri-6c7298f1-a9b1-4cd1-a3a6-9662c8a5e208,-239000.00,2024-10-28
mandiri-25257213-c8a3-4d57-8e79-d0f8ea38a920,-195000.00,2024-10-29
mandiri-bccf5f90-26cc-4008-9a8b-11e9b22b49ba,-952000.00,2024-10-31
mandiri-7670a95f-ede3-4950-9b1d-ec956dbf818d,-374000.00,2024-11-01
mandiri-888a2518-3c1e-41ed-905a-5d4da94e9753,148000.00,2024-11-03
mandiri-3d13e079-99be-4131-90c7-5cc384422c88,-455000.00,2024-10-30
mandiri-76362aaa-8eb6-4c0c-97d9-bf08db9b160f,-935000.00,2024-10-29
mandiri-0b2971e6-fb62-4394-b160-d02e4a69052a,779000.00,2024-11-02
mandiri-4aaff301-49ce-420f-9e3b-d1dd500522ff,-269000.00,2024-11-01
mandiri-36695115-6007-4a0c-9554-ba6c52ff1dbc,202000.00,2024-10-31
mandiri-38a4c4cb-f210-47e6-b5be-7033960cf1be,15000.00,2024-10-30
mandiri-bf630aab-01c8-4c51-a736-aaab82900ac2,-920000.00,2024-10-30
mandiri-83fd4c58-7805-418d-aba9-c9cc62d4ae37,853000.00,2024-10-29
mandiri-a70740ef-d954-4c3b-bc84-6c445bcbba82,-336000.00,2024-11-02
mandiri-a6b1aa3e-c8bc-442f-ad70-668296962113,512000.00,2024-11-02
mandiri-cb7df23d-62ac-4df8-b02f-b406d686e3a8,-304000.00,2024-10-29
mandiri-59e63e04-9b8e-4229-aba7-0ff418d7ed6f,99000.00,2024-11-01
mandiri-e1c8aba9-8e9e-405e-ad91-9b435892f202,927000.00,2024-10-28
mandiri-fbaec492-86ec-4a7f-90fd-7adb68714e10,-681000.00,2024-10-29
mandiri-a2d4562e-8f72-4379-aa9a-923b642872bc,-765000.00,2024-10-31
mandiri-4e083ba9-0b83-49ad-938e-f7f802db2a4d,287000.00,2024-10-31
mandiri-371a5e30-5f60-44be-a34c-13ac4e1d1c16,-255000.00,2024-10-29
mandiri-19447c5d-fc9b-45b4-8c1f-a6ef5b484fd8,395000.00,2024-11-03
mandiri-ce1c178a-2730-495a-b170-ac04ddad8278,872000.00,2024-10-28
mandiri-21976ab0-1848-4447-8fd6-b014cc0854e3,917000.00,2024-10-28
mandiri-dba13e3e-f504-488d-ae2d-ff380d2a68cc,-341000.00,2024-10-30
mandiri-6478e5d9-97fe-4242-9512-f3f1fd6412d0,491000.00,2024-10-30
mandiri-42652427-b557-4f28-9be4-44f70843ce91,-867000.00,2024-10-31
mandiri-5ef47bf1-51e9-4aa2-8321-bfc9a830c380,202000.00,2024-10-30
mandiri-871f3ef3-72d2-49d2-b774-df9bfeb5a846,919000.00,2024-10-31
mandiri-5b787c96-16aa-427a-ad05-0383c930f33e,-103000.00,2024-10-31
mandiri-e35dcffa-73f9-40c1-b43f-5507e42fea5e,826000.00,2024-10-28
mandiri-e8f2aca1-4e2b-43ff-a207-04de9d9aa6ee,-832000.00,2024-10-30
mandiri-0f8c7925-fe51-4bdc-bd2d-a635cad0474e,-632000.00,2024-11-03
mandiri-2c12950d-3b79-4d53-888f-1185245d7265,769000.00,2024-10-30
mandiri-41e8d5a3-a93a-4924-adf7-739e2ca1e5ee,166000.00,2024-10-31
mandiri-ea43d6d5-5370-41de-aaaf-337e3cbbcb7d,-195000.00,2024-10-29
mandiri-6a3a3d93-46cc-44f0-9f52-cb39b33cd444,389000.00,2024-10-28
mandiri-6811d23a-7f7c-4359-9e2c-cb2ade77414a,101000.00,2024-10-30
mandiri-090260ce-1448-4cce-aa96-076318c94cd3,-535000.00,2024-10-28
mandiri-1bb31e3c-862d-4ed4-bd00-671f0d83c42b,409000.00,2024-11-01
mandiri-5bbe8c99-9526-41e2-8f7f-51b3cdd17d32,-290000.00,2024-10-31
mandiri-edca5e3e-8f10-49cc-ae7d-c635a023d2c6,-146000.00,2024-11-01
mandiri-96d08367-f62e-439f-99ac-30cc98c3cef8,-612000.00,2024-10-31
mandiri-ac0509b9-39ec-461a-902c-16d4c405094f,-667000.00,2024-10-31
mandiri-cb8c2b15-9e23-4106-8205-54e65a1901be,-358000.00,2024-11-02
mandiri-525e20fa-76c0-45fa-90ce-1503b42a79ff,972000.00,2024-10-28
mandiri-b291d7f6-bcf9-4384-ad3b-fa6a6c0f4585,-230000.00,2024-10-28
mandiri-614835db-e64f-4c24-a15b-58ad65bab8b0,309000.00,2024-10-31
mandiri-58328a16-6e30-4768-a63a-4191586af091,105000.00,2024-10-30
mandiri-2ec19c92-16d6-4dd1-b98b-4ed6b4262ad2,511000.00,2024-11-02
mandiri-2c52b7e7-5e41-403d-a623-04d5de4de23f,-79000.00,2024-10-31
mandiri-f0180f98-5b48-41ad-8915-9ccb600b5dfc,-892000.00,2024-10-28
mandiri-71dd4e4b-c72d-4f6c-9a40-85d0dafe1f91,-358000.00,2024-11-02
mandiri-5ed665c8-c2de-4730-b5b2-b8a993937468,-153000.00,2024-10-29
mandiri-1f9287ed-a4c8-4128-9606-83b7d112d67b,-568000.00,2024-11-03
mandiri-c41472b1-e42c-4482-81f9-587b7653f387,461000.00,2024-10-31
mandiri-c4c5ecc9-38ed-44a0-90ae-ee9f14e9b104,-128000.00,2024-11-02
mandiri-1290d5d8-aa5d-42ee-a60e-f73195f09cfb,-499000.00,2024-11-02
mandiri-341426eb-fd9c-4197-8cd3-05cb94525b98,366000.00,2024-11-01
mandiri-1e6a9420-879d-4807-92c4-4a1e6ce68cf9,-3000.00,2024-11-02
mandiri-01a32b30-74e7-499a-af1e-2c7c35ad0823,-522000.00,2024-10-28
mandiri-45b081e1-4772-412a-8bd1-1132a05177d1,705000.00,2024-10-28
mandiri-f81ad9cd-26b2-4268-b900-02365a85037d,-153000.00,2024-10-31
mandiri-8f95a541-4c8a-48c3-aa82-f87e5cf6c7d8,361000.00,2024-11-01
mandiri-de6e0291-746e-4d99-acfd-0ef5c0b58119,-746000.00,2024-10-31
mandiri-17f4aca6-b0bb-4159-b5a7-411599f69361,607000.00,2024-10-30
mandiri-15112d77-2ed7-417c-81a8-469272f57ad2,-189000.00,2024-10-28
mandiri-11522f24-9de4-44cc-b518-11057a5d78db,678000.00,2024-10-28
mandiri-bb130a9c-4c9f-475f-82c4-1ba0454cc688,112000.00,2024-10-30
mandiri-dbb37466-85b4-40b6-b222-f74f37ff04d3,467000.00,2024-10-29
mandiri-639094e0-1f16-478e-ad7f-9745b99a9872,-182000.00,2024-11-03
mandiri-381bbead-cd4b-416d-8c35-d7dc6b9f6b18,244000.00,2024-11-03
mandiri-545ace7f-fefa-494d-9020-7bbb34734d43,-720000.00,2024-11-01
mandiri-66e3869b-dca4-4dac-bae0-72a82244b6a1,849000.00,2024-10-30
mandiri-187cecfa-bdab-4cd3-abfd-8d1109e9d227,-639000.00,2024-10-28
mandiri-5380820c-3c28-49c7-8ea1-78cad5861f05,-298000.00,2024-10-29
mandiri-aba13fc3-88c2-4e03-b9a6-6672f1f81dca,939000.00,2024-10-30
mandiri-a7155557-1812-4b26-a693-ddd16fe820f7,-732000.00,2024-10-29
mandiri-196de95a-4ba5-448f-9c01-9248167e58f4,-728000.00,2024-10-28
mandiri-c6e8afbf-e7ce-470a-9738-adcfa3cc9522,-877000.00,2024-10-30
mandiri-3cf459eb-b144-49df-98ff-154a8bb336c8,677000.00,2024-10-30
mandiri-d3ea38f1-21c2-4ec9-a970-735cfca6bfea,-560000.00,2024-11-03
mandiri-32e20c7b-f10d-471d-9bf4-dc0a2d14c00a,470000.00,2024-10-28
mandiri-2819979e-0744-4669-8dfb-28d0c365a350,-523000.00,2024-11-03
mandiri-6e149acc-cb61-47c1-8261-301d6aca1d5f,-696000.00,2024-11-04
mandiri-41ca8909-2b1e-4523-a6bb-12a91b079551,974000.00,2024-10-29
mandiri-a9fe9334-459f-4953-af0f-4a26d02d2f9b,-728000.00,2024-10-28
mandiri-e6d12b45-8e31-4dc1-83cc-23a6a4aca634,-61000.00,2024-10-29
mandiri-47dbac83-a148-44e0-b4d0-c59694019090,957000.00,2024-11-02
mandiri-764cd731-ee77-4e1a-a0a9-8a59af91e119,-241000.00,2024-10-30
mandiri-233e3ce3-5adf-4f18-97e7-c0c9361ee9eb,-849000.00,2024-10-29
mandiri-d697581e-3ec3-4c07-a124-0a69693ace88,76000.00,2024-11-02
mandiri-1163f0fb-45cb-431d-ae74-59b2e78971d9,-709000.00,2024-10-28
mandiri-e780e221-cdcf-45c8-89b7-5a1f585a7e5a,-349000.00,2024-11-02
mandiri-bc8699e2-579b-4d16-945f-3fb1ee1e3124,-677000.00,2024-11-03
mandiri-d0eb3a62-3f3d-4ea6-a9ac-c7fe50ffcf06,821000.00,2024-10-28
mandiri-f2ab1b84-5ce8-4401-b78b-c215402c8cf9,755000.00,2024-10-31
mandiri-46ce5aa3-2277-433b-9a0d-330405d18a37,911000.00,2024-10-28
mandiri-7b1f98dd-0b7a-4a12-aab9-bd13caf9f060,-16000.00,2024-11-03
mandiri-95066646-33c7-498d-ba78-5a8c90db1b1c,620000.00,2024-11-02
mandiri-4bd778b7-c3bc-460e-9fa3-af2cdfc59f03,102000.00,2024-10-29
mandiri-fa4be505-90d4-4a1a-940f-11d76518d86f,779000.00,2024-10-28
mandiri-2c02b931-e8a1-4835-9321-15d7fd1bb298,16000.00,2024-11-02
mandiri-4cf02034-019e-44fb-9065-3b3cf52a5666,-496000.00,2024-10-29
mandiri-914c245b-a3fe-43bb-955f-3671c5fea67e,784000.00,2024-10-29
mandiri-74dc81d5-b44d-4d8f-9886-ce91aeec6a3a,118000.00,2024-10-30
mandiri-5e21916c-5055-404f-91a2-a1f601a179bc,105000.00,2024-11-02
mandiri-05148a55-5509-4841-a8cd-a655a13ce485,-958000.00,2024-11-01
mandiri-bcc3af48-4bef-4d66-a3c0-52e5d5efaf3a,293000.00,2024-10-30
mandiri-dd5e2058-d73d-4c7e-ae54-e9f7aea29d58,-544000.00,2024-10-30
mandiri-7efbaf5c-05e5-4f75-87db-78429a820ce7,-692000.00,2024-10-31
mandiri-c3060971-a089-4184-b2d0-a26e621b0a88,258000.00,2024-10-31
mandiri-2cfe083d-a426-47c2-8d1e-0ad015570262,836000.00,2024-10-29
mandiri-e83e9c97-d1a3-488a-b5de-1ebb2ac6b181,776000.00,2024-11-01
mandiri-5467d0ff-f566-473f-94a5-db7a2467e701,-867000.00,2024-11-03
mandiri-37170185-af29-4970-9237-f75108dc8e37,-322000.00,2024-11-03
mandiri-47436295-fc76-4967-a574-f0d7d59aea6b,553000.00,2024-11-03
mandiri-b4f0a7c9-42aa-46e0-b867-bdff8a15dd99,-32000.00,2024-10-29
mandiri-6dbe3e24-5017-4d88-baa2-3af14b686343,591000.00,2024-11-02
mandiri-2c8b18ea-8d91-43b7-b6a0-026b2550a49d,-83000.00,2024-10-31
mandiri-b4cb4c3f-474b-4b72-8f3b-987ded29b5c9,-20000.00,2024-11-02
mandiri-0f14e440-8539-457c-837f-03d51fb70b5a,553000.00,2024-11-02
mandiri-f7812d76-8ab4-4371-a095-76d2e1d4b2e4,-313000.00,2024-10-28
mandiri-17352e86-9008-49b0-82a4-7adf2d352366,-706000.00,2024-11-01
mandiri-fb5f2e95-facd-46af-8ce5-0f118bf645e8,104000.00,2024-10-31
mandiri-a9e77b38-bcb9-428a-8849-52e1902ce93e,-300000.00,2024-10-28
mandiri-726e7182-23b6-468a-a413-f349bd7e29ff,762000.00,2024-10-30
mandiri-fde62e00-cd35-4eb8-8946-2726e8b4bb3f,730000.00,2024-11-03
mandiri-827a6350-b17a-4248-92b5-9e2eaed68642,29000.00,2024-10-28
mandiri-e3d49fbb-dfee-4c1e-a6cb-9dab8688154f,-69000.00,2024-11-03
mandiri-52e4be50-d24b-406d-a72e-5db662446859,655000.00,2024-11-03
mandiri-2acbf955-20c3-4f14-babe-e902f9f00036,787000.00,2024-10-30
mandiri-a10c5609-77f0-45c4-a64a-fea60e006529,36000.00,2024-10-28
mandiri-b9195a73-8e7c-407f-8cb2-0126ada3ee9e,-22000.00,2024-10-31
mandiri-96990d59-4fc4-44d1-be6a-300807a5f038,-760000.00,2024-11-01
mandiri-caa2f492-46a4-4042-8487-f7a3220b792b,339000.00,2024-10-28
mandiri-d55e7fc0-a272-444f-b4fb-1227acb50b5e,211000.00,2024-10-29
mandiri-f258e90d-e260-4af7-bdbc-06afba848fc0,728000.00,2024-10-28
mandiri-5f3ce8dd-b3d1-4596-ac09-5e10c640c885,-498000.00,2024-10-29
mandiri-84d58ee9-73d6-426e-86cd-9b6fdbd5ac4c,-251000.00,2024-10-29
mandiri-bdfe527f-9ad4-4200-a929-93109681ca13,-386000.00,2024-10-31
mandiri-f58e677f-7779-4efc-9262-8ce763b2966c,-573000.00,2024-10-29
mandiri-047639a3-411c-48fa-9580-445bf7689013,892000.00,2024-10-29
mandiri-92f33c8d-baed-47b1-ae98-8fe7e08f5c5a,661000.00,2024-10-30
mandiri-ba89b96c-fafe-4209-b10e-7c0fdd6dd755,881000.00,2024-10-30
mandiri-ec64533c-9363-4593-9eff-42d231861a0f,-2000.00,2024-11-03
mandiri-1f755400-4e44-42d1-8cfa-17aa08ddfc57,799000.00,2024-11-02
mandiri-02c58a2d-025d-49b0-9fb3-34fa6a993fbb,-875000.00,2024-11-03
mandiri-926742d3-c24b-43b4-9172-c74c09d2e718,117000.00,2024-11-01
mandiri-d1dc5004-8553-4b8c-8e17-52d8691caa5c,-209000.00,2024-11-01
mandiri-e1dc0c93-b0d9-45c9-9fc6-239b796205ab,485000.00,2024-11-01
mandiri-fcf63cb7-a500-4086-9855-20551198019c,529000.00,2024-10-29
mandiri-3aceb2b7-7daa-41f5-bfdd-137744aedf7e,-279000.00,2024-11-02
mandiri-d72dcafa-d6f3-42fd-9dfe-47eefdb7761d,-528000.00,2024-10-28
mandiri-d7aa6e5d-5710-4cb8-bfeb-a4f94e7f1d2b,763000.00,2024-10-28
mandiri-902a119f-e052-447f-8237-d19456b73b28,-470000.00,2024-10-31
mandiri-77266d63-6912-4fe2-9ac1-b4ceea60b2bf,550000.00,2024-11-02
mandiri-161e3c99-09e4-4da4-b784-a681cc266387,-874000.00,2024-11-03
mandiri-58810444-9453-45f2-98ea-573d6568ca53,-709000.00,2024-10-28
mandiri-6daefe26-1dfd-48fb-bee4-4b9b60bc4de8,772000.00,2024-10-30
mandiri-8b404095-e634-4433-8229-b7d8c17a5aab,-688000.00,2024-11-02
mandiri-b69a1356-8ed7-4e74-8e47-794f230ea3ec,8000.00,2024-10-29
mandiri-e3447eac-4076-4044-a061-7e811eae2806,-228000.00,2024-11-03
mandiri-bb0ab6b4-ca0b-4562-b26f-c260efa658a0,620000.00,2024-11-01
mandiri-72f82600-ce0d-4eb6-afa2-bcfc09bcf4ab,84000.00,2024-11-02
mandiri-fba992f2-110d-4c52-bd4a-4d18531327eb,566000.00,2024-11-01
mandiri-1a8d0119-6795-4cd3-95cd-5b0484ded322,378000.00,2024-10-29
mandiri-70d35b9a-c76e-4e00-800f-cd8f22001e2f,164000.00,2024-10-30
mandiri-195327cc-1934-4540-ac44-2e9f11881c37,608000.00,2024-10-31
mandiri-5bdf9fad-7e7a-4461-b44a-a6bc167371e2,852000.00,2024-10-28
mandiri-361b47dc-387a-4b15-84f8-ed651ad4b47a,738000.00,2024-10-31
mandiri-206cb6cf-e1ac-414f-8329-b4c980f677c6,-135000.00,2024-10-28
mandiri-892d93c0-f2cd-4bef-bdc1-5af904e89403,-117000.00,2024-11-03
mandiri-e6f045c3-9ebf-4b2e-9236-479ab576e875,877000.00,2024-10-30
mandiri-151f6cf0-7f7b-4755-a259-301312672a12,-773000.00,2024-10-28
mandiri-78c79c81-0d72-4e20-969a-a22271bdb3e9,793000.00,2024-10-29
mandiri-ab6fce7c-4dfb-4b5e-845d-160f05eb0889,569000.00,2024-10-30
mandiri-0bb24439-9832-44fd-9552-02e2355b4a97,614000.00,2024-11-02
mandiri-48a06129-5668-4b42-9c97-7f52574f0a6c,858000.00,2024-10-31
mandiri-31dc3b1b-3f52-48ec-b382-d23450889f20,-958000.00,2024-10-28
mandiri-d963c8a5-ba15-444c-a5f6-0c4cecaac6d8,-517000.00,2024-11-01
mandiri-643fbade-5db9-4e1f-adae-f6181ebcee18,747000.00,2024-11-02
mandiri-0af6cd74-6973-4151-9f11-e036f771ce5d,-537000.00,2024-11-01
mandiri-d63e9eb8-3cd1-43cb-8723-c70007ae7b1c,165000.00,2024-11-02
mandiri-3e31ce69-b396-4df2-abcc-bb8c26919ebf,-464000.00,2024-10-28
mandiri-501a674d-eac5-42c6-b194-6fdf15973bca,-322000.00,2024-10-30
mandiri-19f585e3-4a9a-43b0-8800-8752d87fd20a,565000.00,2024-10-29
mandiri-e98eeb28-6cbb-4c34-bf87-0801046a314e,9000.00,2024-11-02
mandiri-b84319db-4aa9-4e0b-9169-c922473ee85c,-434000.00,2024-10-28
mandiri-0bee46ff-d47b-48a6-8b09-5c0cb3cef144,340000.00,2024-10-28
mandiri-0d0eaf4d-d348-4d64-b5fa-0f2c85cb0051,814000.00,2024-11-02
mandiri-ed02b0f3-5951-4c2c-af11-752928c9427a,-158000.00,2024-10-30
mandiri-38f87172-d1fa-4fe6-82a1-6d97bca445a1,-166000.00,2024-11-02
mandiri-0a083dc5-2353-46c7-bce5-c1f4a969b602,928000.00,2024-10-30
mandiri-d54ce19c-a85d-4b4f-92bf-df2aeb2a8bcb,440000.00,2024-10-30
mandiri-33b9abe7-159a-40da-ad57-d868e9a9fb29,914000.00,2024-10-31
mandiri-e4335ffb-a22e-4c46-966c-04636a4ea176,2000.00,2024-11-01
mandiri-64ea70c5-4a00-47c6-8fba-6fe8e7df9d1f,-475000.00,2024-10-31
mandiri-54ac2d7d-c20d-4e9f-892b-3577cd342a66,-533000.00,2024-10-30
mandiri-de92335c-4b59-4213-aec4-fe2298bb6c35,-11000.00,2024-11-02
mandiri-438442a0-d755-4ebe-a214-17f043eb1155,-570000.00,2024-11-01
mandiri-02747b11-8a46-4e29-bbaa-ecabb7a392e4,-964000.00,2024-10-30
mandiri-8005a4df-23d5-4f09-b511-8b7a9c5434ec,-551000.00,2024-11-01
mandiri-7dbe6539-65dc-483f-8976-5bd7ba202b29,-160000.00,2024-10-29
mandiri-f09f4d58-d5c9-46a4-a2f3-f625c9b92751,356000.00,2024-11-01
mandiri-3c54b4ff-5fdf-43df-9e47-fc4c7f25f686,458000.00,2024-10-30
mandiri-8c19460f-25b0-4fa0-a7c3-4f1ef89c7b72,762000.00,2024-10-30
mandiri-cd6b4910-7377-4035-b2f1-be49fcb5848b,-565000.00,2024-10-29
mandiri-33990710-684a-447a-8801-1320c5e698ba,88000.00,2024-10-28
mandiri-799853a3-0c78-46d0-b95b-bb9b1e563b14,-319000.00,2024-10-31
mandiri-772fd33c-3bc8-4e1a-9494-d4b92aa337f7,-715000.00,2024-10-31
mandiri-9801afa3-15f8-48f3-a8df-520690bb0578,-424000.00,2024-10-30
mandiri-d5281a62-e64c-4c1d-ac81-9321b6d9b7b4,899000.00,2024-10-31
mandiri-87878977-4a81-4bde-b2b7-06c6f8eddfdd,403000.00,2024-10-30
mandiri-0ac2971e-fc43-4ecc-a325-adf1b0dd9d09,-243000.00,2024-10-31
mandiri-fcc28089-0490-49e2-b96e-70f638847d19,-481000.00,2024-11-02
mandiri-c12ce148-8769-417c-905d-9e735cacfb22,474000.00,2024-10-29
mandiri-244da650-b2db-4869-86b5-03470070c6fb,641000.00,2024-11-03
mandiri-240a6fdb-b662-4ba6-9563-75a8ebbe2fb6,-731000.00,2024-10-30
mandiri-3dfda8cf-8003-41a2-8e57-94a3aa2774d0,-220000.00,2024-10-31
mandiri-f7d484cd-000e-4793-a813-a03fa54378ed,-961000.00,2024-10-30
